,9,"m",12,"Hamid","Ezzine","MAR"
,9,"m",13,"Bernard","Mbugua Nganga","KEN"
,9,"m",14,"Brahim","Taleb","MAR"
,9,"m",15,"Daniel","Huling","USA"
,9,"m",16,"Abel","Kiprop Mutai","KEN"
,9,"m",17,"Krystian","Zalewski","POL"
,9,"m",18,"Clement","Kemboi Kimutai","KEN"
,9,"m",19,"Barnabas","Kipyego","KEN"
,9,"m",20,"Abubaker","Ali Kamal","KEN"
,11,"m",1,"Hansle","Parchment","JAM"
,11,"m",2,"Pascal","Martinot-Lagarde","FRA"
,11,"m",3,"Ronnie","Ash","USA"
,11,"m",4,"Orlando","Ortega","CUB"
,11,"m",5,"Sergey","Shubenkov","RUS"
,11,"m",6,"Aleec","Harris","USA"
,11,"m",7,"Devon","Allen","USA"
,11,"m",8,"William","Sharman","GBR"
,11,"m",9,"Ryan","Wilson","USA"
,11,"m",10,"Yordan","O'Farrill","CUB"
,11,"m",11,"Andrew","Riley","JAM"
,11,"m",12,"Wayne","Davis II","TTO"
,11,"m",13,"David","Oliver","USA"
,11,"m",14,"Wenjun","Xie","CHN"
,11,"m",15,"Shane","Brathwaite","BAR"
,11,"m",16,"Dimitri","Bascou","FRA"
,11,"m",17,"Jeff","Porter","USA"
,11,"m",18,"Aries","Merritt","USA"
,11,"m",19,"Jason","Richardson","USA"
,11,"m",20,"Balázs","Baji","HUN"
,12,"m",1,"Javier","Culson","PUR"
,12,"m",2,"Michael","Tinsley","USA"
,12,"m",3,"Cornel","Fredericks","RSA"
,12,"m",4,"Kariem","Hussein","SUI"
,12,"m",5,"Roxroy","Cato","JAM"
,12,"m",6,"Rasmus","Mägi","EST"
,12,"m",7,"Annsert","Whyte","JAM"
,12,"m",8,"Andrés","Silva","URU"
,12,"m",9,"Ashton","Eaton","USA"
,12,"m",10,"Timofey","Chalyy","RUS"
,12,"m",11,"Jehue","Gordon","TTO"
,12,"m",12,"Bershawn","Jackson","USA"
,12,"m",13,"Jeffery","Gibson","BAH"
,12,"m",14,"Niall","Flannery","GBR"
,12,"m",15,"Mamadou","Kasse Hanne","SEN"
,12,"m",16,"Thomas","Barr","IRL"
,12,"m",17,"Felix","Sánchez","DOM"
,12,"m",18,"Cristian","Morton","NGR"
,12,"m",19,"Johnny","Dutch","USA"
,12,"m",20,"Denis","Kudryavtsev","RUS"
,13,"m",1,"Mutaz","Essa Barshim","QAT"
,13,"m",2,"Bohdan","Bondarenko","UKR"
,13,"m",3,"Ivan","Ukhov","RUS"
,13,"m",4,"Derek","Drouin","CAN"
